transaction_id,customer_id,transaction_date,product_id,category,subcategory,color,material,unit_price,discount,final_unit_price,quantity,total_amount
T0043046,CUST_02708,2025-04-14,P00195,Sweaters & Knitwear,V-Neck Sweater,Burgundy,Poly-Spandex,62.04,0.0,62.04,1,62.04
T0043047,CUST_02708,2025-05-16,P00218,Hoodies & Sweatshirts,Crewneck Sweatshirt,Charcoal,Cashmere Blend,129.91,5.0,123.41,1,123.41
T0043048,CUST_02708,2025-06-11,P00224,Hoodies & Sweatshirts,Cropped Hoodie,Heather Grey,Cashmere Blend,63.1,0.0,63.1,1,63.1
T0043049,CUST_02708,2025-08-05,P00270,Blazers & Suits,Suit Jacket,Terracotta,Linen,134.89,10.0,121.4,1,121.4
T0043050,CUST_02708,2025-09-20,P00219,Hoodies & Sweatshirts,Crewneck Sweatshirt,Burgundy,Corduroy,82.22,20.0,65.78,1,65.78
T0043051,CUST_02708,2025-09-25,P00213,Hoodies & Sweatshirts,Zip-Up Hoodie,Olive Green,Corduroy,87.54,20.0,70.03,1,70.03
T0043052,CUST_02708,2025-11-06,P00228,Hoodies & Sweatshirts,Fleece Sweatshirt,Charcoal,Poly-Spandex,155.63,0.0,155.63,1,155.63
T0043053,CUST_02708,2025-11-22,P00219,Hoodies & Sweatshirts,Crewneck Sweatshirt,Burgundy,Corduroy,82.22,10.0,74.0,1,74.0
T0043054,CUST_02708,2025-11-22,P00220,Hoodies & Sweatshirts,Crewneck Sweatshirt,Terracotta,French Terry,72.16,0.0,72.16,1,72.16
T0043055,CUST_02708,2025-11-23,P00211,Hoodies & Sweatshirts,Pullover Hoodie,Olive Green,Cashmere Blend,107.03,10.0,96.33,1,96.33
T0043056,CUST_02708,2025-12-04,P00219,Hoodies & Sweatshirts,Crewneck Sweatshirt,Burgundy,Corduroy,82.22,10.0,74.0,2,148.0
T0043057,CUST_02708,2025-12-15,P00287,Activewear,Running Shorts,White,French Terry,65.75,0.0,65.75,1,65.75
T0043058,CUST_02708,2026-01-02,P00214,Hoodies & Sweatshirts,Zip-Up Hoodie,Heather Grey,French Terry,77.0,0.0,77.0,1,77.0
T0043059,CUST_02708,2026-01-17,P00227,Hoodies & Sweatshirts,Fleece Sweatshirt,White,French Terry,179.33,0.0,179.33,2,358.66
T0043060,CUST_02708,2026-03-10,P00229,Jackets & Outerwear,Denim Jacket,White,Poly-Spandex,90.51,0.0,90.51,1,90.51
T0043061,CUST_02708,2026-05-28,P00300,Activewear,Track Pants,Charcoal,French Terry,68.72,0.0,68.72,1,68.72
T0043062,CUST_02708,2026-06-19,P00267,Blazers & Suits,Tailored Blazer,Burgundy,French Terry,149.43,20.0,119.54,1,119.54
T0043063,CUST_02708,2026-07-11,P00214,Hoodies & Sweatshirts,Zip-Up Hoodie,Heather Grey,French Terry,77.0,5.0,73.15,3,219.45
T0043064,CUST_02709,2025-03-25,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,15.0,67.72,1,67.72
T0043065,CUST_02709,2025-04-11,P00208,Sweaters & Knitwear,Cable-Knit Sweater,Terracotta,Poly-Spandex,60.55,5.0,57.52,2,115.04
T0043066,CUST_02709,2025-04-21,P00290,Activewear,Leggings,Charcoal,Linen,59.88,10.0,53.89,1,53.89
T0043067,CUST_02709,2025-08-16,P00202,Sweaters & Knitwear,Cardigan,Heather Grey,Poly-Spandex,142.38,0.0,142.38,2,284.76
T0043068,CUST_02709,2025-12-02,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,0.0,79.67,3,239.01
T0043069,CUST_02709,2025-12-13,P00196,Sweaters & Knitwear,V-Neck Sweater,Terracotta,Linen,67.83,0.0,67.83,1,67.83
T0043070,CUST_02709,2026-03-20,P00190,Sweaters & Knitwear,Crewneck Sweater,Heather Grey,Linen,140.82,0.0,140.82,1,140.82
T0043071,CUST_02709,2026-04-22,P00088,Pants & Jeans,Slim Fit Jeans,Terracotta,Poly-Spandex,77.45,10.0,69.7,1,69.7
T0043072,CUST_02709,2026-05-02,P00205,Sweaters & Knitwear,Cable-Knit Sweater,White,Cashmere Blend,48.11,15.0,40.89,1,40.89
T0043073,CUST_02709,2026-05-19,P00188,Dresses & Skirts,Slip Dress,Heather Grey,Poly-Spandex,56.06,0.0,56.06,1,56.06
T0043074,CUST_02710,2025-02-22,P00064,Tops,Blouse,Terracotta,Cashmere Blend,66.76,0.0,66.76,1,66.76
T0043075,CUST_02710,2025-03-10,P00076,Tops,Camisole,Terracotta,Linen,64.56,10.0,58.1,1,58.1
T0043076,CUST_02710,2025-04-18,P00095,Pants & Jeans,Wide Leg Jeans,White,Poly-Spandex,44.59,15.0,37.9,1,37.9
T0043077,CUST_02710,2025-06-04,P00324,Loungewear,Lounge T-Shirt,Charcoal,Cashmere Blend,65.55,20.0,52.44,1,52.44
T0043078,CUST_02710,2025-06-13,P00072,Tops,Tank Top,Charcoal,Corduroy,38.1,0.0,38.1,1,38.1
T0043079,CUST_02710,2026-01-07,P00067,Tops,Crop Top,Olive Green,French Terry,47.63,0.0,47.63,1,47.63
T0043080,CUST_02710,2026-01-17,P00070,Tops,Tank Top,Heather Grey,Linen,49.8,15.0,42.33,1,42.33
T0043081,CUST_02710,2026-02-13,P00073,Tops,Camisole,White,Corduroy,41.82,5.0,39.73,1,39.73
T0043082,CUST_02710,2026-04-09,P00084,Tops,Halter Top,Charcoal,Cashmere Blend,50.03,0.0,50.03,1,50.03
T0043083,CUST_02710,2026-04-15,P00068,Tops,Crop Top,Heather Grey,Poly-Spandex,47.2,0.0,47.2,3,141.6
T0043084,CUST_02711,2025-02-20,P00294,Activewear,Yoga Pants,Terracotta,French Terry,26.68,0.0,26.68,1,26.68
T0043085,CUST_02711,2025-06-06,P00307,Activewear,Athletic Hoodie,Olive Green,French Terry,56.08,0.0,56.08,1,56.08
T0043086,CUST_02711,2025-07-08,P00288,Activewear,Running Shorts,Charcoal,Poly-Spandex,60.75,10.0,54.68,1,54.68
T0043087,CUST_02711,2025-10-11,P00291,Activewear,Leggings,Burgundy,Cashmere Blend,53.73,0.0,53.73,1,53.73
T0043088,CUST_02711,2025-10-30,P00126,Shorts,Cargo Shorts,Terracotta,Corduroy,59.69,0.0,59.69,1,59.69
T0043089,CUST_02711,2025-11-20,P00300,Activewear,Track Pants,Charcoal,French Terry,68.72,15.0,58.41,1,58.41
T0043090,CUST_02711,2026-02-04,P00295,Activewear,Yoga Pants,Olive Green,Poly-Spandex,58.34,15.0,49.59,1,49.59
T0043091,CUST_02711,2026-02-08,P00291,Activewear,Leggings,Burgundy,Cashmere Blend,53.73,15.0,45.67,1,45.67
T0043092,CUST_02711,2026-03-21,P00317,Loungewear,Lounge Shorts,Burgundy,Linen,52.95,0.0,52.95,1,52.95
T0043093,CUST_02711,2026-03-22,P00281,Activewear,Running Top,Burgundy,French Terry,72.36,15.0,61.51,1,61.51
T0043094,CUST_02711,2026-06-05,P00303,Activewear,Performance T-Shirt,Burgundy,Linen,77.84,0.0,77.84,1,77.84
T0043095,CUST_02711,2026-07-06,P00268,Blazers & Suits,Tailored Blazer,Terracotta,Poly-Spandex,150.7,10.0,135.63,1,135.63
T0043096,CUST_02711,2026-07-11,P00305,Activewear,Athletic Hoodie,Burgundy,Cashmere Blend,56.97,10.0,51.27,2,102.54
T0043097,CUST_02711,2026-08-05,P00141,Dresses & Skirts,Mini Skirt,Olive Green,French Terry,98.56,0.0,98.56,1,98.56
T0043098,CUST_02711,2026-08-12,P00050,T-Shirts,Oversized T-Shirt,Charcoal,Linen,43.97,0.0,43.97,2,87.94
T0043099,CUST_02712,2025-03-09,P00300,Activewear,Track Pants,Charcoal,French Terry,68.72,15.0,58.41,2,116.82
T0043100,CUST_02712,2025-03-22,P00064,Tops,Blouse,Terracotta,Cashmere Blend,66.76,0.0,66.76,2,133.52
T0043101,CUST_02712,2025-04-10,P00303,Activewear,Performance T-Shirt,Burgundy,Linen,77.84,25.0,58.38,2,116.76
T0043102,CUST_02712,2025-04-16,P00283,Activewear,Running Top,Olive Green,Linen,79.53,10.0,71.58,1,71.58
T0043103,CUST_02712,2025-05-27,P00171,Dresses & Skirts,Wrap Dress,Burgundy,Cashmere Blend,71.2,10.0,64.08,1,64.08
T0043104,CUST_02712,2025-08-15,P00279,Activewear,Sports Bra,Burgundy,Corduroy,85.42,15.0,72.61,1,72.61
T0043105,CUST_02712,2025-11-09,P00305,Activewear,Athletic Hoodie,Burgundy,Cashmere Blend,56.97,15.0,48.42,1,48.42
T0043106,CUST_02712,2025-11-21,P00287,Activewear,Running Shorts,White,French Terry,65.75,10.0,59.18,1,59.18
T0043107,CUST_02712,2026-02-02,P00019,Shirts,Flannel Shirt,Olive Green,Corduroy,81.96,5.0,77.86,2,155.72
T0043108,CUST_02712,2026-03-23,P00199,Sweaters & Knitwear,Turtleneck,Olive Green,Corduroy,93.62,5.0,88.94,1,88.94
T0043109,CUST_02712,2026-04-21,P00092,Pants & Jeans,Straight Leg Jeans,Heather Grey,Corduroy,72.68,15.0,61.78,1,61.78
T0043110,CUST_02712,2026-05-14,P00309,Loungewear,Sweatpants,Olive Green,Poly-Spandex,59.75,15.0,50.79,1,50.79
T0043111,CUST_02712,2026-05-21,P00285,Activewear,Running Shorts,Olive Green,Cashmere Blend,41.04,25.0,30.78,1,30.78
T0043112,CUST_02713,2025-04-26,P00367,Traditional Wear,Lehenga,Olive Green,French Terry,70.91,15.0,60.27,1,60.27
T0043113,CUST_02713,2025-04-27,P00365,Traditional Wear,Lehenga,Burgundy,Cashmere Blend,87.01,0.0,87.01,1,87.01
T0043114,CUST_02713,2025-05-26,P00371,Traditional Wear,Dhoti,White,Cashmere Blend,90.43,25.0,67.82,1,67.82
T0043115,CUST_02713,2025-06-04,P00367,Traditional Wear,Lehenga,Olive Green,French Terry,70.91,5.0,67.36,1,67.36
T0043116,CUST_02713,2025-06-09,P00370,Traditional Wear,Dhoti,Heather Grey,Linen,115.78,10.0,104.2,1,104.2
T0043117,CUST_02713,2025-06-13,P00374,Traditional Wear,Nehru Jacket,Charcoal,French Terry,120.08,0.0,120.08,1,120.08
T0043118,CUST_02713,2025-06-16,P00353,Traditional Wear,Kurti,Burgundy,Corduroy,75.45,5.0,71.68,2,143.36
T0043119,CUST_02713,2025-06-17,P00375,Traditional Wear,Nehru Jacket,Burgundy,Poly-Spandex,103.05,0.0,103.05,1,103.05
T0043120,CUST_02713,2025-06-24,P00351,Traditional Wear,Kurta,Burgundy,Cashmere Blend,104.29,15.0,88.65,1,88.65
T0043121,CUST_02713,2025-07-21,P00362,Traditional Wear,Sherwani,Charcoal,Poly-Spandex,102.37,10.0,92.13,1,92.13
T0043122,CUST_02713,2025-08-20,P00079,Tops,Wrap Top,Olive Green,Corduroy,63.45,10.0,57.11,1,57.11
T0043123,CUST_02713,2025-09-04,P00362,Traditional Wear,Sherwani,Charcoal,Poly-Spandex,102.37,0.0,102.37,1,102.37
T0043124,CUST_02713,2025-10-09,P00365,Traditional Wear,Lehenga,Burgundy,Cashmere Blend,87.01,15.0,73.96,2,147.92
T0043125,CUST_02713,2025-10-13,P00369,Traditional Wear,Dhoti,Olive Green,Poly-Spandex,98.7,10.0,88.83,1,88.83
T0043126,CUST_02713,2026-01-03,P00355,Traditional Wear,Kurti,Olive Green,Poly-Spandex,122.46,5.0,116.34,2,232.68
T0043127,CUST_02713,2026-02-09,P00369,Traditional Wear,Dhoti,Olive Green,Poly-Spandex,98.7,0.0,98.7,2,197.4
T0043128,CUST_02713,2026-03-01,P00366,Traditional Wear,Lehenga,Terracotta,Corduroy,136.34,10.0,122.71,3,368.13
T0043129,CUST_02713,2026-03-02,P00370,Traditional Wear,Dhoti,Heather Grey,Linen,115.78,10.0,104.2,1,104.2
T0043130,CUST_02713,2026-05-14,P00364,Traditional Wear,Sherwani,Terracotta,Cashmere Blend,65.74,10.0,59.17,1,59.17
T0043131,CUST_02713,2026-06-03,P00355,Traditional Wear,Kurti,Olive Green,Poly-Spandex,122.46,0.0,122.46,1,122.46
T0043132,CUST_02713,2026-06-12,P00373,Traditional Wear,Nehru Jacket,White,Corduroy,113.24,0.0,113.24,1,113.24
T0043133,CUST_02713,2026-07-01,P00355,Traditional Wear,Kurti,Olive Green,Poly-Spandex,122.46,10.0,110.21,1,110.21
T0043134,CUST_02713,2026-07-16,P00370,Traditional Wear,Dhoti,Heather Grey,Linen,115.78,15.0,98.41,1,98.41
T0043135,CUST_02713,2026-07-30,P00354,Traditional Wear,Kurti,Terracotta,French Terry,111.0,20.0,88.8,1,88.8
T0043136,CUST_02714,2025-01-31,P00090,Pants & Jeans,Straight Leg Jeans,Terracotta,Linen,85.71,0.0,85.71,3,257.13
T0043137,CUST_02714,2025-02-06,P00254,Jackets & Outerwear,Windbreaker,Charcoal,French Terry,86.11,5.0,81.8,1,81.8
T0043138,CUST_02714,2025-02-07,P00086,Pants & Jeans,Slim Fit Jeans,Charcoal,Corduroy,90.25,5.0,85.74,1,85.74
T0043139,CUST_02714,2025-03-17,P00106,Pants & Jeans,Cargo Pants,Heather Grey,Corduroy,67.37,10.0,60.63,1,60.63
T0043140,CUST_02714,2025-03-24,P00092,Pants & Jeans,Straight Leg Jeans,Heather Grey,Corduroy,72.68,10.0,65.41,3,196.23
T0043141,CUST_02714,2025-04-05,P00325,Loungewear,Pajama Set,White,Cashmere Blend,86.9,0.0,86.9,1,86.9
T0043142,CUST_02714,2025-04-07,P00103,Pants & Jeans,Chinos,Olive Green,Linen,64.58,5.0,61.35,2,122.7
T0043143,CUST_02714,2025-04-21,P00109,Pants & Jeans,Formal Trousers,White,Poly-Spandex,99.68,20.0,79.74,1,79.74
T0043144,CUST_02714,2025-08-26,P00111,Pants & Jeans,Formal Trousers,Burgundy,Cashmere Blend,89.12,25.0,66.84,1,66.84
T0043145,CUST_02714,2025-10-17,P00041,T-Shirts,Polo T-Shirt,Burgundy,French Terry,54.46,10.0,49.01,1,49.01
T0043146,CUST_02714,2025-10-22,P00122,Shorts,Denim Shorts,Charcoal,Poly-Spandex,59.89,0.0,59.89,3,179.67
T0043147,CUST_02714,2025-12-05,P00101,Pants & Jeans,Chinos,Burgundy,French Terry,67.07,10.0,60.36,1,60.36
T0043148,CUST_02714,2025-12-09,P00108,Pants & Jeans,Cargo Pants,Charcoal,Poly-Spandex,67.02,5.0,63.67,2,127.34
T0043149,CUST_02714,2026-01-30,P00136,Shorts,Running Shorts,Terracotta,Linen,41.51,15.0,35.28,1,35.28
T0043150,CUST_02714,2026-03-14,P00100,Pants & Jeans,Bootcut Jeans,Terracotta,French Terry,56.83,20.0,45.46,1,45.46
T0043151,CUST_02714,2026-03-24,P00089,Pants & Jeans,Straight Leg Jeans,Burgundy,Poly-Spandex,86.53,10.0,77.88,1,77.88
T0043152,CUST_02714,2026-03-30,P00088,Pants & Jeans,Slim Fit Jeans,Terracotta,Poly-Spandex,77.45,5.0,73.58,2,147.16
T0043153,CUST_02714,2026-04-14,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,0.0,41.11,1,41.11
T0043154,CUST_02714,2026-04-16,P00067,Tops,Crop Top,Olive Green,French Terry,47.63,0.0,47.63,2,95.26
T0043155,CUST_02714,2026-04-18,P00099,Pants & Jeans,Bootcut Jeans,Burgundy,Corduroy,86.31,15.0,73.36,1,73.36
T0043156,CUST_02714,2026-05-02,P00120,Pants & Jeans,Linen Trousers,Charcoal,French Terry,71.36,0.0,71.36,1,71.36
T0043157,CUST_02714,2026-08-14,P00098,Pants & Jeans,Bootcut Jeans,Charcoal,Cashmere Blend,58.25,0.0,58.25,2,116.5
T0043158,CUST_02715,2025-02-11,P00110,Pants & Jeans,Formal Trousers,Charcoal,Linen,42.45,10.0,38.21,1,38.21
T0043159,CUST_02715,2025-03-02,P00219,Hoodies & Sweatshirts,Crewneck Sweatshirt,Burgundy,Corduroy,82.22,0.0,82.22,2,164.44
T0043160,CUST_02715,2025-03-05,P00119,Pants & Jeans,Linen Trousers,White,Corduroy,126.71,0.0,126.71,1,126.71
T0043161,CUST_02715,2025-04-04,P00115,Pants & Jeans,Jogger Pants,Olive Green,Poly-Spandex,75.64,0.0,75.64,3,226.92
T0043162,CUST_02715,2025-04-18,P00108,Pants & Jeans,Cargo Pants,Charcoal,Poly-Spandex,67.02,0.0,67.02,1,67.02
T0043163,CUST_02715,2025-04-19,P00020,Shirts,Flannel Shirt,Heather Grey,French Terry,66.88,10.0,60.19,1,60.19
T0043164,CUST_02715,2025-06-29,P00082,Tops,Halter Top,Heather Grey,Poly-Spandex,43.92,5.0,41.72,1,41.72
T0043165,CUST_02715,2025-08-28,P00094,Pants & Jeans,Wide Leg Jeans,Heather Grey,French Terry,74.35,10.0,66.91,1,66.91
T0043166,CUST_02715,2025-11-19,P00106,Pants & Jeans,Cargo Pants,Heather Grey,Corduroy,67.37,15.0,57.26,1,57.26
T0043167,CUST_02715,2025-12-19,P00100,Pants & Jeans,Bootcut Jeans,Terracotta,French Terry,56.83,10.0,51.15,1,51.15
T0043168,CUST_02715,2026-02-12,P00193,Sweaters & Knitwear,V-Neck Sweater,White,Corduroy,79.67,15.0,67.72,1,67.72
T0043169,CUST_02715,2026-02-14,P00270,Blazers & Suits,Suit Jacket,Terracotta,Linen,134.89,15.0,114.66,2,229.32
T0043170,CUST_02715,2026-05-08,P00221,Hoodies & Sweatshirts,Cropped Hoodie,Burgundy,French Terry,77.99,10.0,70.19,2,140.38
T0043171,CUST_02715,2026-05-09,P00103,Pants & Jeans,Chinos,Olive Green,Linen,64.58,10.0,58.12,1,58.12
T0043172,CUST_02715,2026-06-15,P00190,Sweaters & Knitwear,Crewneck Sweater,Heather Grey,Linen,140.82,10.0,126.74,3,380.22
T0043173,CUST_02716,2025-05-10,P00100,Pants & Jeans,Bootcut Jeans,Terracotta,French Terry,56.83,5.0,53.99,1,53.99
T0043174,CUST_02716,2025-06-11,P00113,Pants & Jeans,Jogger Pants,Burgundy,Corduroy,65.41,0.0,65.41,2,130.82
T0043175,CUST_02716,2025-08-14,P00096,Pants & Jeans,Wide Leg Jeans,Charcoal,Linen,46.33,15.0,39.38,1,39.38
T0043176,CUST_02716,2025-08-24,P00093,Pants & Jeans,Wide Leg Jeans,Olive Green,Corduroy,65.48,10.0,58.93,1,58.93
T0043177,CUST_02716,2025-09-11,P00269,Blazers & Suits,Suit Jacket,Burgundy,Poly-Spandex,139.56,0.0,139.56,1,139.56
T0043178,CUST_02716,2025-10-16,P00245,Jackets & Outerwear,Trucker Jacket,Burgundy,Cashmere Blend,230.2,10.0,207.18,2,414.36
T0043179,CUST_02716,2025-10-22,P00108,Pants & Jeans,Cargo Pants,Charcoal,Poly-Spandex,67.02,10.0,60.32,1,60.32
T0043180,CUST_02716,2025-11-16,P00088,Pants & Jeans,Slim Fit Jeans,Terracotta,Poly-Spandex,77.45,10.0,69.7,1,69.7
T0043181,CUST_02716,2025-12-04,P00099,Pants & Jeans,Bootcut Jeans,Burgundy,Corduroy,86.31,0.0,86.31,1,86.31
T0043182,CUST_02716,2025-12-13,P00304,Activewear,Performance T-Shirt,Terracotta,Cashmere Blend,54.38,0.0,54.38,2,108.76
T0043183,CUST_02716,2026-01-16,P00114,Pants & Jeans,Jogger Pants,Terracotta,French Terry,50.05,15.0,42.54,1,42.54
T0043184,CUST_02716,2026-03-21,P00070,Tops,Tank Top,Heather Grey,Linen,49.8,20.0,39.84,1,39.84
T0043185,CUST_02716,2026-04-02,P00088,Pants & Jeans,Slim Fit Jeans,Terracotta,Poly-Spandex,77.45,25.0,58.09,1,58.09
T0043186,CUST_02716,2026-04-08,P00090,Pants & Jeans,Straight Leg Jeans,Terracotta,Linen,85.71,5.0,81.42,1,81.42
T0043187,CUST_02716,2026-08-10,P00089,Pants & Jeans,Straight Leg Jeans,Burgundy,Poly-Spandex,86.53,10.0,77.88,1,77.88
T0043188,CUST_02717,2025-01-08,P00324,Loungewear,Lounge T-Shirt,Charcoal,Cashmere Blend,65.55,10.0,58.99,2,117.98
T0043189,CUST_02717,2025-03-27,P00093,Pants & Jeans,Wide Leg Jeans,Olive Green,Corduroy,65.48,10.0,58.93,2,117.86
T0043190,CUST_02717,2025-05-01,P00322,Loungewear,Lounge T-Shirt,Heather Grey,Poly-Spandex,45.66,10.0,41.09,1,41.09
T0043191,CUST_02717,2025-05-23,P00166,Dresses & Skirts,Tennis Skirt,Heather Grey,Corduroy,66.21,15.0,56.28,1,56.28
T0043192,CUST_02717,2025-10-24,P00311,Loungewear,Sweatpants,White,Cashmere Blend,67.97,0.0,67.97,1,67.97
T0043193,CUST_02717,2025-11-30,P00319,Loungewear,Lounge Shorts,Olive Green,Corduroy,69.2,0.0,69.2,1,69.2
T0043194,CUST_02717,2026-01-06,P00328,Loungewear,Pajama Set,Terracotta,Poly-Spandex,47.93,0.0,47.93,1,47.93
T0043195,CUST_02717,2026-01-25,P00352,Traditional Wear,Kurta,Terracotta,Corduroy,117.22,15.0,99.64,1,99.64
T0043196,CUST_02717,2026-02-01,P00361,Traditional Wear,Sherwani,White,French Terry,84.24,5.0,80.03,1,80.03
T0043197,CUST_02717,2026-03-27,P00365,Traditional Wear,Lehenga,Burgundy,Cashmere Blend,87.01,0.0,87.01,1,87.01
T0043198,CUST_02717,2026-05-18,P00368,Traditional Wear,Lehenga,Heather Grey,Poly-Spandex,67.14,10.0,60.43,1,60.43
T0043199,CUST_02717,2026-06-15,P00354,Traditional Wear,Kurti,Terracotta,French Terry,111.0,10.0,99.9,2,199.8
T0043200,CUST_02717,2026-07-08,P00309,Loungewear,Sweatpants,Olive Green,Poly-Spandex,59.75,15.0,50.79,1,50.79
T0043201,CUST_02717,2026-07-17,P00029,Shirts,Overshirt,Burgundy,Poly-Spandex,71.21,20.0,56.97,1,56.97
T0043202,CUST_02717,2026-08-12,P00218,Hoodies & Sweatshirts,Crewneck Sweatshirt,Charcoal,Cashmere Blend,129.91,0.0,129.91,1,129.91
T0043203,CUST_02718,2025-01-11,P00134,Shorts,Running Shorts,Charcoal,French Terry,50.19,10.0,45.17,2,90.34
T0043204,CUST_02718,2025-01-28,P00137,Shorts,Bermuda Shorts,Burgundy,Linen,61.4,10.0,55.26,1,55.26
T0043205,CUST_02718,2025-04-17,P00257,Jackets & Outerwear,Trench Coat,Burgundy,Linen,138.41,5.0,131.49,1,131.49
T0043206,CUST_02718,2025-07-15,P00122,Shorts,Denim Shorts,Charcoal,Poly-Spandex,59.89,0.0,59.89,1,59.89
T0043207,CUST_02718,2025-09-23,P00136,Shorts,Running Shorts,Terracotta,Linen,41.51,0.0,41.51,1,41.51
T0043208,CUST_02718,2025-12-29,P00130,Shorts,Chino Shorts,Heather Grey,Linen,41.11,20.0,32.89,1,32.89
T0043209,CUST_02718,2026-05-14,P00197,Sweaters & Knitwear,Turtleneck,Burgundy,Linen,112.33,20.0,89.86,1,89.86
T0043210,CUST_02718,2026-07-29,P00132,Shorts,Chino Shorts,Charcoal,Corduroy,36.41,15.0,30.95,1,30.95
T0043211,CUST_02718,2026-08-11,P00122,Shorts,Denim Shorts,Charcoal,Poly-Spandex,59.89,0.0,59.89,1,59.89
T0043212,CUST_02719,2025-02-15,P00012,Shirts,Casual Shirt,Charcoal,Corduroy,80.15,5.0,76.14,1,76.14
T0043213,CUST_02719,2025-03-26,P00026,Shirts,Mandarin Collar Shirt,Charcoal,Corduroy,57.55,0.0,57.55,2,115.1
T0043214,CUST_02719,2025-06-19,P00260,Jackets & Outerwear,Trench Coat,Heather Grey,French Terry,81.77,5.0,77.68,1,77.68
T0043215,CUST_02719,2025-06-27,P00176,Dresses & Skirts,Bodycon Dress,Heather Grey,Linen,88.74,25.0,66.55,1,66.55
T0043216,CUST_02719,2025-07-28,P00028,Shirts,Mandarin Collar Shirt,Terracotta,Poly-Spandex,69.32,10.0,62.39,1,62.39
T0043217,CUST_02719,2025-09-12,P00017,Shirts,Flannel Shirt,Burgundy,Linen,76.03,0.0,76.03,1,76.03
T0043218,CUST_02719,2026-01-13,P00013,Shirts,Denim Shirt,White,Corduroy,66.1,0.0,66.1,1,66.1
T0043219,CUST_02719,2026-01-30,P00204,Sweaters & Knitwear,Cardigan,Charcoal,Cashmere Blend,108.67,5.0,103.24,2,206.48
T0043220,CUST_02719,2026-02-14,P00028,Shirts,Mandarin Collar Shirt,Terracotta,Poly-Spandex,69.32,10.0,62.39,2,124.78
T0043221,CUST_02719,2026-03-27,P00006,Shirts,Oxford Shirt,Terracotta,Corduroy,41.88,5.0,39.79,3,119.37
T0043222,CUST_02719,2026-04-04,P00011,Shirts,Casual Shirt,White,Cashmere Blend,87.21,20.0,69.77,1,69.77
T0043223,CUST_02719,2026-07-18,P00032,Shirts,Overshirt,Heather Grey,Corduroy,55.46,5.0,52.69,1,52.69
T0043224,CUST_02719,2026-07-29,P00006,Shirts,Oxford Shirt,Terracotta,Corduroy,41.88,0.0,41.88,1,41.88
T0043225,CUST_02719,2026-08-12,P00024,Shirts,Resort Shirt,Charcoal,Cashmere Blend,62.16,15.0,52.84,1,52.84
T0043226,CUST_02720,2025-01-13,P00183,Dresses & Skirts,Party Dress,Burgundy,Linen,74.56,10.0,67.1,1,67.1
T0043227,CUST_02720,2025-04-12,P00006,Shirts,Oxford Shirt,Terracotta,Corduroy,41.88,0.0,41.88,1,41.88
T0043228,CUST_02720,2025-05-12,P00080,Tops,Wrap Top,Heather Grey,French Terry,50.64,0.0,50.64,1,50.64
T0043229,CUST_02720,2025-06-20,P00162,Dresses & Skirts,Pencil Skirt,Terracotta,Poly-Spandex,66.02,5.0,62.72,1,62.72
T0043230,CUST_02720,2025-08-24,P00156,Dresses & Skirts,A-Line Skirt,Charcoal,Linen,150.7,10.0,135.63,1,135.63
T0043231,CUST_02720,2025-10-06,P00305,Activewear,Athletic Hoodie,Burgundy,Cashmere Blend,56.97,0.0,56.97,1,56.97
T0043232,CUST_02720,2025-11-20,P00163,Dresses & Skirts,Pencil Skirt,Olive Green,Linen,158.02,10.0,142.22,1,142.22
T0043233,CUST_02720,2025-12-04,P00209,Hoodies & Sweatshirts,Pullover Hoodie,Burgundy,Poly-Spandex,62.7,20.0,50.16,1,50.16
T0043234,CUST_02720,2026-01-04,P00149,Dresses & Skirts,Maxi Skirt,Burgundy,Poly-Spandex,114.23,10.0,102.81,1,102.81
T0043235,CUST_02720,2026-02-18,P00165,Dresses & Skirts,Tennis Skirt,Olive Green,Cashmere Blend,113.2,0.0,113.2,1,113.2
T0043236,CUST_02720,2026-03-18,P00179,Dresses & Skirts,Maxi Dress,White,Corduroy,81.85,10.0,73.66,1,73.66
T0043237,CUST_02720,2026-05-15,P00179,Dresses & Skirts,Maxi Dress,White,Corduroy,81.85,5.0,77.76,2,155.52
T0043238,CUST_02721,2025-04-15,P00124,Shorts,Denim Shorts,Terracotta,Cashmere Blend,82.46,10.0,74.21,2,148.42
T0043239,CUST_02721,2025-04-30,P00138,Shorts,Bermuda Shorts,Terracotta,Cashmere Blend,69.67,0.0,69.67,1,69.67
T0043240,CUST_02721,2025-05-09,P00132,Shorts,Chino Shorts,Charcoal,Corduroy,36.41,20.0,29.13,2,58.26
T0043241,CUST_02721,2025-07-29,P00128,Shorts,Cargo Shorts,Heather Grey,Poly-Spandex,39.37,20.0,31.5,1,31.5
T0043242,CUST_02721,2025-09-28,P00131,Shorts,Chino Shorts,White,Cashmere Blend,49.52,15.0,42.09,1,42.09
T0043243,CUST_02721,2025-11-21,P00318,Loungewear,Lounge Shorts,Terracotta,Cashmere Blend,38.97,5.0,37.02,1,37.02
T0043244,CUST_02721,2025-12-15,P00122,Shorts,Denim Shorts,Charcoal,Poly-Spandex,59.89,15.0,50.91,1,50.91
